\\Hourly Demand Report,,,
\\Created at 2018-05-22 08:00:00,,,
\\For 2005,,,
Date,Hour,Market Demand,Ontario Demand
29/11/2005,24,17369,16105
30/11/2005,1,16800,15011
30/11/2005,2,16342,14638
30/11/2005,3,16030,14429
30/11/2005,4,15777,14349
30/11/2005,5,16123,14437
30/11/2005,6,17181,15019
30/11/2005,7,19000,16605
30/11/2005,8,20042,18525
30/11/2005,9,20194,19270
30/11/2005,10,20520,19219
30/11/2005,11,20429,19345
30/11/2005,12,20793,19303
30/11/2005,13,20491,19077
30/11/2005,14,20204,19020
30/11/2005,15,20163,19044
30/11/2005,16,20556,19322
30/11/2005,17,21993,20348
30/11/2005,18,22669,21430
30/11/2005,19,22376,21161
30/11/2005,20,21964,20813
30/11/2005,21,21668,20337
30/11/2005,22,21027,19551
30/11/2005,23,19404,18188
30/11/2005,24,18315,16839
01/12/2005,1,17330,15751
01/12/2005,2,16913,15341
01/12/2005,3,16507,14910
01/12/2005,4,15990,14793
01/12/2005,5,16297,14875
01/12/2005,6,17123,15396
01/12/2005,7,18981,16920
01/12/2005,8,20357,18889
01/12/2005,9,20623,19543
01/12/2005,10,20177,19345
01/12/2005,11,20047,19440
01/12/2005,12,20463,19444
01/12/2005,13,20593,19294
01/12/2005,14,20964,19362
01/12/2005,15,20726,19327
01/12/2005,16,20984,19492
01/12/2005,17,21648,20395
01/12/2005,18,22937,21582
01/12/2005,19,22825,21320
01/12/2005,20,22556,20936
01/12/2005,21,21631,20496
01/12/2005,22,20680,19745
01/12/2005,23,19627,18545
01/12/2005,24,18269,17131
02/12/2005,1,17922,16150
02/12/2005,2,17850,15628
02/12/2005,3,17097,15350
02/12/2005,4,16949,15277
02/12/2005,5,17308,15429
02/12/2005,6,18190,15885
02/12/2005,7,19503,17211
02/12/2005,8,20287,18997
02/12/2005,9,20569,19615
02/12/2005,10,20849,19849
02/12/2005,11,21054,20004
02/12/2005,12,20981,19972
02/12/2005,13,20583,19768
02/12/2005,14,20591,19666
02/12/2005,15,20266,19571
02/12/2005,16,20671,19761
02/12/2005,17,21034,20439
02/12/2005,18,22591,21746
02/12/2005,19,22162,21467
02/12/2005,20,21698,21003
02/12/2005,21,21300,20605
02/12/2005,22,20490,19795
02/12/2005,23,19428,18643
02/12/2005,24,18797,17333
03/12/2005,1,17805,16468
03/12/2005,2,17345,15908
03/12/2005,3,17262,15550
03/12/2005,4,17137,15425
03/12/2005,5,16896,15412
03/12/2005,6,17311,15649
03/12/2005,7,17694,16007
03/12/2005,8,18549,16913
03/12/2005,9,19045,17763
03/12/2005,10,19503,18347
03/12/2005,11,19486,18580
03/12/2005,12,19650,18631
03/12/2005,13,19352,18450
03/12/2005,14,19113,18274
03/12/2005,15,19180,18116
03/12/2005,16,19165,18126
03/12/2005,17,20053,18904
03/12/2005,18,21473,20480
03/12/2005,19,20955,20137
03/12/2005,20,20747,19441
03/12/2005,21,20400,18944
03/12/2005,22,19953,18597
03/12/2005,23,18998,17564
03/12/2005,24,18148,16496
04/12/2005,1,17034,15819
04/12/2005,2,16577,15254
04/12/2005,3,16589,14903
04/12/2005,4,16622,14745
04/12/2005,5,16793,14856
04/12/2005,6,17164,15066
04/12/2005,7,16981,15369
04/12/2005,8,17236,15730
04/12/2005,9,17794,16425
04/12/2005,10,18713,17344
04/12/2005,11,18796,17580
04/12/2005,12,18924,17651
04/12/2005,13,18847,17803
04/12/2005,14,18857,17713
04/12/2005,15,18804,17660
04/12/2005,16,19096,17952
04/12/2005,17,20211,18963
04/12/2005,18,21636,20488
04/12/2005,19,21559,20424
04/12/2005,20,21359,20024
04/12/2005,21,21005,19670
04/12/2005,22,20494,19088
04/12/2005,23,19697,18057
04/12/2005,24,18751,16735
05/12/2005,1,17457,15982
05/12/2005,2,17401,15803
05/12/2005,3,17462,15687
05/12/2005,4,17415,15679
05/12/2005,5,17711,15857
05/12/2005,6,18616,16387
05/12/2005,7,19702,17922
05/12/2005,8,21271,19878
05/12/2005,9,21541,20342
05/12/2005,10,21586,20403
05/12/2005,11,21703,20576
05/12/2005,12,21871,20502
05/12/2005,13,21730,20204
05/12/2005,14,21542,20214
05/12/2005,15,21537,20222
05/12/2005,16,21546,20177
05/12/2005,17,22411,21344
05/12/2005,18,23754,22757
05/12/2005,19,23635,22640
05/12/2005,20,23054,22209
05/12/2005,21,22563,21718
05/12/2005,22,21931,20986
05/12/2005,23,20632,19600
05/12/2005,24,19822,17891
06/12/2005,1,18497,16816
06/12/2005,2,18414,16436
06/12/2005,3,18124,16158
06/12/2005,4,18256,16042
06/12/2005,5,18748,16234
06/12/2005,6,19378,16811
06/12/2005,7,20637,18355
06/12/2005,8,21440,20130
06/12/2005,9,22314,20548
06/12/2005,10,22163,20482
06/12/2005,11,21723,20415
06/12/2005,12,21755,20442
06/12/2005,13,21504,20267
06/12/2005,14,21756,20300
06/12/2005,15,21419,20227
06/12/2005,16,21659,20453
06/12/2005,17,22338,21409
06/12/2005,18,23835,23078
06/12/2005,19,23928,23054
06/12/2005,20,23566,22617
06/12/2005,21,23121,22172
06/12/2005,22,22363,21282
06/12/2005,23,21085,19838
06/12/2005,24,19969,18219
07/12/2005,1,18928,17126
07/12/2005,2,18827,16767
07/12/2005,3,18630,16520
07/12/2005,4,18668,16474
07/12/2005,5,18794,16584
07/12/2005,6,19177,17106
07/12/2005,7,20658,18441
07/12/2005,8,22118,20521
07/12/2005,9,21835,20788
07/12/2005,10,21666,20719
07/12/2005,11,21334,20747
07/12/2005,12,21123,20536
07/12/2005,13,20762,20350
07/12/2005,14,20700,20308
07/12/2005,15,20727,20188
07/12/2005,16,21089,20539
07/12/2005,17,21918,21454
07/12/2005,18,23815,23173
07/12/2005,19,23783,23041
07/12/2005,20,23295,22553
07/12/2005,21,22892,22250
07/12/2005,22,21908,21266
07/12/2005,23,20507,19873
07/12/2005,24,19391,18132
08/12/2005,1,18652,17187
08/12/2005,2,18480,16840
08/12/2005,3,18620,16655
08/12/2005,4,18696,16530
08/12/2005,5,18766,16775
08/12/2005,6,19586,17155
08/12/2005,7,20330,18820
08/12/2005,8,21525,20757
08/12/2005,9,21407,21089
08/12/2005,10,21110,20891
08/12/2005,11,21608,20740
08/12/2005,12,21459,20530
08/12/2005,13,20986,20157
08/12/2005,14,20935,19991
08/12/2005,15,20541,19938
08/12/2005,16,20986,20183
08/12/2005,17,22181,21224
08/12/2005,18,23388,22896
08/12/2005,19,23364,22693
08/12/2005,20,22854,22162
08/12/2005,21,22297,21732
08/12/2005,22,21986,21098
08/12/2005,23,20133,19538
08/12/2005,24,19492,17995
09/12/2005,1,18527,16898
09/12/2005,2,18192,16451
09/12/2005,3,18124,16188
09/12/2005,4,18374,16147
09/12/2005,5,18144,16431
09/12/2005,6,18761,16815
09/12/2005,7,20319,18009
09/12/2005,8,21370,19916
09/12/2005,9,21693,20520
09/12/2005,10,21817,20338
09/12/2005,11,21703,20499
09/12/2005,12,22539,20555
09/12/2005,13,21687,20231
09/12/2005,14,22012,20144
09/12/2005,15,21911,20087
09/12/2005,16,22363,20236
09/12/2005,17,22351,20924
09/12/2005,18,23251,22343
09/12/2005,19,23253,22192
09/12/2005,20,22671,21463
09/12/2005,21,22336,21028
09/12/2005,22,21632,20282
09/12/2005,23,20464,19130
09/12/2005,24,19638,17646
10/12/2005,1,18242,16646
10/12/2005,2,17846,16040
10/12/2005,3,17475,15649
10/12/2005,4,17471,15528
10/12/2005,5,17814,15548
10/12/2005,6,18039,15758
10/12/2005,7,18785,16274
10/12/2005,8,19591,17235
10/12/2005,9,20144,18180
10/12/2005,10,20746,18777
10/12/2005,11,21014,19119
10/12/2005,12,20722,19078
10/12/2005,13,20663,19000
10/12/2005,14,20454,18793
10/12/2005,15,19838,18687
10/12/2005,16,19843,18583
10/12/2005,17,20641,19058
10/12/2005,18,22167,20731
10/12/2005,19,22100,20475
10/12/2005,20,21636,19891
10/12/2005,21,21274,19529
10/12/2005,22,20524,18918
10/12/2005,23,19729,17919
10/12/2005,24,18904,16794
11/12/2005,1,18195,15815
11/12/2005,2,17855,15393
11/12/2005,3,17319,14883
11/12/2005,4,17122,14695
11/12/2005,5,17124,14752
11/12/2005,6,17525,15025
11/12/2005,7,18031,15430
11/12/2005,8,18784,16010
11/12/2005,9,19444,16737
11/12/2005,10,19984,17548
11/12/2005,11,20350,17999
11/12/2005,12,19990,18169
11/12/2005,13,20051,18112
11/12/2005,14,19990,18088
11/12/2005,15,19967,18117
11/12/2005,16,19983,18307
11/12/2005,17,20940,19321
11/12/2005,18,21935,20871
11/12/2005,19,21685,20850
11/12/2005,20,21262,20421
11/12/2005,21,21149,20064
11/12/2005,22,20624,19494
11/12/2005,23,19971,18545
11/12/2005,24,18754,17487
12/12/2005,1,18178,16502
12/12/2005,2,17929,16228
12/12/2005,3,17601,16100
12/12/2005,4,17493,16131
12/12/2005,5,18152,16390
12/12/2005,6,18663,17055
12/12/2005,7,19644,18667
12/12/2005,8,20673,20448
12/12/2005,9,20907,20740
12/12/2005,10,21238,21071
12/12/2005,11,22009,21144
12/12/2005,12,21792,21190
12/12/2005,13,21936,20932
12/12/2005,14,21460,20731
12/12/2005,15,21318,20588
12/12/2005,16,21654,20843
12/12/2005,17,22706,21858
12/12/2005,18,24287,23750
12/12/2005,19,24446,23661
12/12/2005,20,23816,23256
12/12/2005,21,23615,22805
12/12/2005,22,22894,21984
12/12/2005,23,21726,20634
12/12/2005,24,20036,18995
13/12/2005,1,19182,17881
13/12/2005,2,18756,17405
13/12/2005,3,18725,17274
13/12/2005,4,18700,17246
13/12/2005,5,18935,17393
13/12/2005,6,19484,18032
13/12/2005,7,20832,19477
13/12/2005,8,22010,21284
13/12/2005,9,22675,21820
13/12/2005,10,22572,21559
13/12/2005,11,22170,21265
13/12/2005,12,21883,21078
13/12/2005,13,21554,20724
13/12/2005,14,21585,20486
13/12/2005,15,21655,20512
13/12/2005,16,21993,20678
13/12/2005,17,23042,21830
13/12/2005,18,24717,23626
13/12/2005,19,24843,23623
13/12/2005,20,24403,23191
13/12/2005,21,23803,22667
13/12/2005,22,23241,22166
13/12/2005,23,21745,20531
13/12/2005,24,20231,18896
14/12/2005,1,19117,17902
14/12/2005,2,18832,17507
14/12/2005,3,18155,17230
14/12/2005,4,18065,17065
14/12/2005,5,18209,17254
14/12/2005,6,18739,17692
14/12/2005,7,20216,19144
14/12/2005,8,21711,21183
14/12/2005,9,21867,21690
14/12/2005,10,22102,21604
14/12/2005,11,22105,21522
14/12/2005,12,21898,21411
14/12/2005,13,21689,21086
14/12/2005,14,21950,21137
14/12/2005,15,21780,20976
14/12/2005,16,21811,21165
14/12/2005,17,22883,22237
14/12/2005,18,24458,23766
14/12/2005,19,24665,23624
14/12/2005,20,24292,23293
14/12/2005,21,23625,22828
14/12/2005,22,22562,21965
14/12/2005,23,21158,20511
14/12/2005,24,19810,18865
15/12/2005,1,18799,17860
15/12/2005,2,18191,17378
15/12/2005,3,17940,17158
15/12/2005,4,17921,17104
15/12/2005,5,17932,17194
15/12/2005,6,18463,17625
15/12/2005,7,20078,19023
15/12/2005,8,21477,20937
15/12/2005,9,21966,21279
15/12/2005,10,21872,21185
15/12/2005,11,22007,21219
15/12/2005,12,21742,21187
15/12/2005,13,21470,21083
15/12/2005,14,21793,21286
15/12/2005,15,21596,21194
15/12/2005,16,22257,21490
15/12/2005,17,23425,22487
15/12/2005,18,24230,23693
15/12/2005,19,24166,23479
15/12/2005,20,23653,22981
15/12/2005,21,23250,22583
15/12/2005,22,22523,21806
15/12/2005,23,20961,20304
15/12/2005,24,19283,18465
16/12/2005,1,18101,17383
16/12/2005,2,17739,17021
16/12/2005,3,17401,16683
16/12/2005,4,17414,16496
16/12/2005,5,17263,16545
16/12/2005,6,18106,16988
16/12/2005,7,19064,18196
16/12/2005,8,20417,19923
16/12/2005,9,21051,20575
16/12/2005,10,21431,20708
16/12/2005,11,21395,20678
16/12/2005,12,21433,20631
16/12/2005,13,21590,20379
16/12/2005,14,21258,20206
16/12/2005,15,21309,20057
16/12/2005,16,21539,20266
16/12/2005,17,22252,21115
16/12/2005,18,23159,22436
16/12/2005,19,22937,22385
16/12/2005,20,22162,21596
16/12/2005,21,21974,21372
16/12/2005,22,21285,20683
16/12/2005,23,20104,19452
16/12/2005,24,18665,17886
17/12/2005,1,17499,16709
17/12/2005,2,16954,16164
17/12/2005,3,16613,15823
17/12/2005,4,16443,15653
17/12/2005,5,16431,15651
17/12/2005,6,16770,15890
17/12/2005,7,17295,16315
17/12/2005,8,18040,17271
17/12/2005,9,19073,18260
17/12/2005,10,19825,18996
17/12/2005,11,20206,19202
17/12/2005,12,19892,19088
17/12/2005,13,19757,18953
17/12/2005,14,19411,18607
17/12/2005,15,19100,18346
17/12/2005,16,19455,18401
17/12/2005,17,20253,19199
17/12/2005,18,21636,20792
17/12/2005,19,21456,20587
17/12/2005,20,20928,20124
17/12/2005,21,20623,19669
17/12/2005,22,19926,19172
17/12/2005,23,19258,18204
17/12/2005,24,18037,17051
18/12/2005,1,17104,16175
18/12/2005,2,16726,15665
18/12/2005,3,16235,15278
18/12/2005,4,16150,15029
18/12/2005,5,16123,15144
18/12/2005,6,16407,15379
18/12/2005,7,16684,15756
18/12/2005,8,17529,16265
18/12/2005,9,18261,17055
18/12/2005,10,19048,18024
18/12/2005,11,19388,18391
18/12/2005,12,19518,18394
18/12/2005,13,19281,18282
18/12/2005,14,18956,18132
18/12/2005,15,18674,17898
18/12/2005,16,19307,18304
18/12/2005,17,20171,19279
18/12/2005,18,22139,21255
18/12/2005,19,22071,21137
18/12/2005,20,21799,20727
18/12/2005,21,21533,20482
18/12/2005,22,21123,20023
18/12/2005,23,19718,18860
18/12/2005,24,18517,17608
19/12/2005,1,18226,16650
19/12/2005,2,17676,16309
19/12/2005,3,17627,16260
19/12/2005,4,17651,16198
19/12/2005,5,18078,16384
19/12/2005,6,18729,16806
19/12/2005,7,19846,18301
19/12/2005,8,21171,20428
19/12/2005,9,21838,21095
19/12/2005,10,21561,21030
19/12/2005,11,21517,20849
19/12/2005,12,21607,20789
19/12/2005,13,21425,20613
19/12/2005,14,21624,20431
19/12/2005,15,21600,20407
19/12/2005,16,21931,20753
19/12/2005,17,22828,21900
19/12/2005,18,23780,23377
19/12/2005,19,23778,23325
19/12/2005,20,23191,22863
19/12/2005,21,23003,22575
19/12/2005,22,22254,21860
19/12/2005,23,20882,20505
19/12/2005,24,19709,18780
20/12/2005,1,18747,17629
20/12/2005,2,18486,17226
20/12/2005,3,18052,16870
20/12/2005,4,18240,16827
20/12/2005,5,18355,17019
20/12/2005,6,19375,17501
20/12/2005,7,20446,18730
20/12/2005,8,21473,20648
20/12/2005,9,21936,21262
20/12/2005,10,22013,21341
20/12/2005,11,21871,21248
20/12/2005,12,22116,21135
20/12/2005,13,21869,20900
20/12/2005,14,21548,20780
20/12/2005,15,21279,20686
20/12/2005,16,21649,20871
20/12/2005,17,22551,21773
20/12/2005,18,23750,23154
20/12/2005,19,23728,23128
20/12/2005,20,23382,22663
20/12/2005,21,23249,22595
20/12/2005,22,22478,21830
20/12/2005,23,21082,20387
20/12/2005,24,19978,18873
21/12/2005,1,19134,17844
21/12/2005,2,19062,17501
21/12/2005,3,18871,17220
21/12/2005,4,18814,17190
21/12/2005,5,19331,17244
21/12/2005,6,19729,17640
21/12/2005,7,20810,18938
21/12/2005,8,21865,20831
21/12/2005,9,22148,21473
21/12/2005,10,22220,21336
21/12/2005,11,22241,21362
21/12/2005,12,22231,21277
21/12/2005,13,21779,21000
21/12/2005,14,21412,20754
21/12/2005,15,21318,20687
21/12/2005,16,21903,20855
21/12/2005,17,22868,21733
21/12/2005,18,23694,23031
21/12/2005,19,23605,23070
21/12/2005,20,23143,22611
21/12/2005,21,22909,22323
21/12/2005,22,22281,21699
21/12/2005,23,21341,20273
21/12/2005,24,20337,18661
22/12/2005,1,19476,17608
22/12/2005,2,19403,17265
22/12/2005,3,19224,16920
22/12/2005,4,19074,16743
22/12/2005,5,18724,16681
22/12/2005,6,19185,17214
22/12/2005,7,20298,18411
22/12/2005,8,21263,20405
22/12/2005,9,21896,21188
22/12/2005,10,22066,21093
22/12/2005,11,21737,21036
22/12/2005,12,22169,21198
22/12/2005,13,21681,20408
22/12/2005,14,21034,20261
22/12/2005,15,20995,20222
22/12/2005,16,21348,20425
22/12/2005,17,22308,21385
22/12/2005,18,23600,22686
22/12/2005,19,23504,22643
22/12/2005,20,23069,22073
22/12/2005,21,22819,21593
22/12/2005,22,22271,20988
22/12/2005,23,21340,19682
22/12/2005,24,20212,17974
23/12/2005,1,18894,16702
23/12/2005,2,18258,16174
23/12/2005,3,17286,15609
23/12/2005,4,17161,15393
23/12/2005,5,17559,15458
23/12/2005,6,18405,15943
23/12/2005,7,19358,16955
23/12/2005,8,20318,18535
23/12/2005,9,21297,19151
23/12/2005,10,21426,19604
23/12/2005,11,21168,19741
23/12/2005,12,21137,19699
23/12/2005,13,20637,19419
23/12/2005,14,20502,19081
23/12/2005,15,20268,18875
23/12/2005,16,20248,18612
23/12/2005,17,20905,19409
23/12/2005,18,22334,20917
23/12/2005,19,22029,20650
23/12/2005,20,21808,20192
23/12/2005,21,21151,19585
23/12/2005,22,20522,18799
23/12/2005,23,19354,17738
23/12/2005,24,18262,16446
24/12/2005,1,17314,15199
24/12/2005,2,16560,14394
24/12/2005,3,15530,13935
24/12/2005,4,15213,13769
24/12/2005,5,14975,13779
24/12/2005,6,15532,13822
24/12/2005,7,16130,14107
24/12/2005,8,16786,14797
24/12/2005,9,17868,15635
24/12/2005,10,18748,16665
24/12/2005,11,19058,17005
24/12/2005,12,18782,17020
24/12/2005,13,18217,16854
24/12/2005,14,17796,16543
24/12/2005,15,17444,16311
24/12/2005,16,18011,16518
24/12/2005,17,18893,17250
24/12/2005,18,20511,18663
24/12/2005,19,19212,17651
24/12/2005,20,18782,16995
24/12/2005,21,18183,16651
24/12/2005,22,18216,16505
24/12/2005,23,17432,16050
24/12/2005,24,16504,15093
25/12/2005,1,15923,14196
25/12/2005,2,15154,13597
25/12/2005,3,14572,12966
25/12/2005,4,14290,12689
25/12/2005,5,14494,12673
25/12/2005,6,14301,12849
25/12/2005,7,14771,13232
25/12/2005,8,16012,14080
25/12/2005,9,16611,14834
25/12/2005,10,17379,15512
25/12/2005,11,17308,15779
25/12/2005,12,17094,15878
25/12/2005,13,17150,16035
25/12/2005,14,17078,15951
25/12/2005,15,16841,15681
25/12/2005,16,16723,15658
25/12/2005,17,17485,16360
25/12/2005,18,18273,17093
25/12/2005,19,17811,16569
25/12/2005,20,17855,16303
25/12/2005,21,17991,16335
25/12/2005,22,17760,16320
25/12/2005,23,17621,15873
25/12/2005,24,16488,14990
26/12/2005,1,15653,14127
26/12/2005,2,15209,13498
26/12/2005,3,14980,13157
26/12/2005,4,14817,13071
26/12/2005,5,15024,13140
26/12/2005,6,15374,13412
26/12/2005,7,15580,13674
26/12/2005,8,16168,14219
26/12/2005,9,16709,14871
26/12/2005,10,17169,15594
26/12/2005,11,17781,16223
26/12/2005,12,17596,16503
26/12/2005,13,17619,16586
26/12/2005,14,17209,16211
26/12/2005,15,16868,16080
26/12/2005,16,17352,16295
26/12/2005,17,18373,17125
26/12/2005,18,19644,18585
26/12/2005,19,19247,18394
26/12/2005,20,19378,17840
26/12/2005,21,18978,17640
26/12/2005,22,18456,17156
26/12/2005,23,17754,16366
26/12/2005,24,17270,15382
27/12/2005,1,16622,14325
27/12/2005,2,16062,14029
27/12/2005,3,15587,13669
27/12/2005,4,15879,13597
27/12/2005,5,16036,13734
27/12/2005,6,16352,14130
27/12/2005,7,17042,14679
27/12/2005,8,17180,15352
27/12/2005,9,17462,16028
27/12/2005,10,18430,16813
27/12/2005,11,18815,17353
27/12/2005,12,18687,17543
27/12/2005,13,18947,17584
27/12/2005,14,18890,17437
27/12/2005,15,18536,17239
27/12/2005,16,19137,17334
27/12/2005,17,19973,18076
27/12/2005,18,20934,19502
27/12/2005,19,21052,19468
27/12/2005,20,20770,19003
27/12/2005,21,20277,18614
27/12/2005,22,19782,17947
27/12/2005,23,19115,16819
27/12/2005,24,17856,15727
28/12/2005,1,16459,14664
28/12/2005,2,16179,14176
28/12/2005,3,15856,13918
28/12/2005,4,15661,13866
28/12/2005,5,15880,13935
28/12/2005,6,16553,14355
28/12/2005,7,17331,15043
28/12/2005,8,18318,16116
28/12/2005,9,18583,17081
28/12/2005,10,18974,17673
28/12/2005,11,19752,18128
28/12/2005,12,20241,18354
28/12/2005,13,20191,18443
28/12/2005,14,20109,18377
28/12/2005,15,19783,18253
28/12/2005,16,20222,18390
28/12/2005,17,21053,19096
28/12/2005,18,21572,20167
28/12/2005,19,21618,20033
28/12/2005,20,20983,19302
28/12/2005,21,20464,18799
28/12/2005,22,20067,18170
28/12/2005,23,19082,16980
28/12/2005,24,17751,15723
29/12/2005,1,16813,14769
29/12/2005,2,16189,14332
29/12/2005,3,15593,14054
29/12/2005,4,15480,13858
29/12/2005,5,15542,14045
29/12/2005,6,16309,14327
29/12/2005,7,17378,15042
29/12/2005,8,18438,16157
29/12/2005,9,19036,16876
29/12/2005,10,19475,17696
29/12/2005,11,19954,18222
29/12/2005,12,19809,18381
29/12/2005,13,19967,18435
29/12/2005,14,20106,18536
29/12/2005,15,19706,18449
29/12/2005,16,19989,18457
29/12/2005,17,20823,19072
29/12/2005,18,21957,20107
29/12/2005,19,21716,20084
29/12/2005,20,21165,19542
29/12/2005,21,20646,19057
29/12/2005,22,20146,18438
29/12/2005,23,18923,17246
29/12/2005,24,17364,16131
30/12/2005,1,16782,15181
30/12/2005,2,16211,14766
30/12/2005,3,15884,14481
30/12/2005,4,15753,14350
30/12/2005,5,15948,14465
30/12/2005,6,16466,14848
30/12/2005,7,17492,15694
30/12/2005,8,18689,16617
30/12/2005,9,19242,17196
30/12/2005,10,19980,17894
30/12/2005,11,20372,18266
30/12/2005,12,20538,18342
30/12/2005,13,19901,18163
30/12/2005,14,19402,17810
30/12/2005,15,19231,17492
30/12/2005,16,19094,17467
30/12/2005,17,20193,18311
30/12/2005,18,22175,19923
30/12/2005,19,22126,20059
30/12/2005,20,21537,19650
30/12/2005,21,21050,19183
30/12/2005,22,20263,18586
30/12/2005,23,19369,17728
30/12/2005,24,18142,16645
31/12/2005,1,17689,15584
31/12/2005,2,17257,15065
31/12/2005,3,16830,14681
31/12/2005,4,16753,14540
31/12/2005,5,16774,14666
31/12/2005,6,16762,15027
31/12/2005,7,16932,15420
31/12/2005,8,17549,15898
31/12/2005,9,18140,16501
31/12/2005,10,18973,17390
31/12/2005,11,19687,18142
31/12/2005,12,19771,18405
31/12/2005,13,19795,18377
31/12/2005,14,19690,18232
31/12/2005,15,19578,18150
31/12/2005,16,19415,18077
31/12/2005,17,20084,18546
31/12/2005,18,21234,19797
