Date,Hour,Ontario Demand
05/02/2019,19,19309
05/02/2019,20,19262
05/02/2019,21,18798
05/02/2019,22,18078
05/02/2019,23,17194
05/02/2019,24,16164
06/02/2019,1,15389
06/02/2019,2,14978
06/02/2019,3,14618
06/02/2019,4,14505
06/02/2019,5,14800
06/02/2019,6,15315
06/02/2019,7,16626
06/02/2019,8,18079
06/02/2019,9,18290
06/02/2019,10,18656
06/02/2019,11,19052
06/02/2019,12,19254
06/02/2019,13,19285
06/02/2019,14,19181
06/02/2019,15,19006
06/02/2019,16,18933
06/02/2019,17,19237
06/02/2019,18,19661
06/02/2019,19,19644
06/02/2019,20,19283
06/02/2019,21,18823
06/02/2019,22,18080
06/02/2019,23,17011
06/02/2019,24,15881
07/02/2019,1,15279
07/02/2019,2,14792
07/02/2019,3,14590
07/02/2019,4,14469
07/02/2019,5,14499
07/02/2019,6,15188
07/02/2019,7,16440
07/02/2019,8,17742
07/02/2019,9,17948
07/02/2019,10,18176
07/02/2019,11,18158
07/02/2019,12,18051
07/02/2019,13,17880
07/02/2019,14,17906
07/02/2019,15,17760
07/02/2019,16,17853
07/02/2019,17,18354
07/02/2019,18,19060
07/02/2019,19,19105
07/02/2019,20,18894
07/02/2019,21,18464
07/02/2019,22,17543
07/02/2019,23,16134
07/02/2019,24,15154
08/02/2019,1,14429
08/02/2019,2,14015
08/02/2019,3,13730
08/02/2019,4,13723
08/02/2019,5,13846
08/02/2019,6,14558
08/02/2019,7,15908
08/02/2019,8,17272
08/02/2019,9,17644
08/02/2019,10,17747
08/02/2019,11,17692
08/02/2019,12,17511
08/02/2019,13,17607
08/02/2019,14,17533
08/02/2019,15,17372
08/02/2019,16,17616
08/02/2019,17,18315
08/02/2019,18,19066
08/02/2019,19,19368
08/02/2019,20,19337
08/02/2019,21,19022
08/02/2019,22,18376
08/02/2019,23,17516
08/02/2019,24,16446
09/02/2019,1,15790
09/02/2019,2,15263
09/02/2019,3,15013
09/02/2019,4,14943
09/02/2019,5,14956
09/02/2019,6,15234
09/02/2019,7,15829
09/02/2019,8,16356
09/02/2019,9,16744
09/02/2019,10,16743
09/02/2019,11,16690
09/02/2019,12,16774
09/02/2019,13,16645
09/02/2019,14,16423
09/02/2019,15,16384
09/02/2019,16,16483
09/02/2019,17,17247
09/02/2019,18,18561
09/02/2019,19,19008
09/02/2019,20,18553
09/02/2019,21,18199
09/02/2019,22,17667
09/02/2019,23,16896
09/02/2019,24,16148
10/02/2019,1,15631
10/02/2019,2,15035
10/02/2019,3,14831
10/02/2019,4,14689
10/02/2019,5,14624
10/02/2019,6,14869
10/02/2019,7,15253
10/02/2019,8,15695
10/02/2019,9,16053
10/02/2019,10,16359
10/02/2019,11,16452
10/02/2019,12,16233
10/02/2019,13,16196
10/02/2019,14,16219
10/02/2019,15,16308
10/02/2019,16,16634
10/02/2019,17,17396
10/02/2019,18,18286
10/02/2019,19,18804
10/02/2019,20,18553
10/02/2019,21,18002
10/02/2019,22,17772
10/02/2019,23,16962
10/02/2019,24,16061
11/02/2019,1,15405
11/02/2019,2,15118
11/02/2019,3,14996
11/02/2019,4,14814
11/02/2019,5,14964
11/02/2019,6,15615
11/02/2019,7,16849
11/02/2019,8,18125
11/02/2019,9,18085
11/02/2019,10,17909
11/02/2019,11,17844
11/02/2019,12,17847
11/02/2019,13,17504
11/02/2019,14,17329
11/02/2019,15,17122
11/02/2019,16,17361
11/02/2019,17,18088
11/02/2019,18,19042
11/02/2019,19,19513
11/02/2019,20,19322
11/02/2019,21,18828
11/02/2019,22,18078
11/02/2019,23,17006
11/02/2019,24,16171
12/02/2019,1,15424
12/02/2019,2,15059
12/02/2019,3,14948
12/02/2019,4,14879
12/02/2019,5,15080
12/02/2019,6,15847
12/02/2019,7,17067
12/02/2019,8,17902
12/02/2019,9,18462
12/02/2019,10,18963
12/02/2019,11,19193
12/02/2019,12,19093
12/02/2019,13,19086
12/02/2019,14,19214
12/02/2019,15,19189
12/02/2019,16,19229
12/02/2019,17,19369
12/02/2019,18,19819
12/02/2019,19,19849
12/02/2019,20,19521
12/02/2019,21,18920
12/02/2019,22,17952
12/02/2019,23,16824
12/02/2019,24,15845
13/02/2019,1,15276
13/02/2019,2,15026
13/02/2019,3,14707
13/02/2019,4,14581
13/02/2019,5,14740
13/02/2019,6,15360
13/02/2019,7,16566
13/02/2019,8,17449
13/02/2019,9,17744
13/02/2019,10,17846
13/02/2019,11,17854
13/02/2019,12,17912
13/02/2019,13,17836
13/02/2019,14,17886
13/02/2019,15,17896
13/02/2019,16,17955
13/02/2019,17,18275
13/02/2019,18,18970
13/02/2019,19,19322
13/02/2019,20,19084
13/02/2019,21,18717
13/02/2019,22,18081
13/02/2019,23,17198
13/02/2019,24,16181
14/02/2019,1,15496
14/02/2019,2,14984
14/02/2019,3,14869
14/02/2019,4,14825
14/02/2019,5,15106
14/02/2019,6,15795
14/02/2019,7,16941
14/02/2019,8,18077
14/02/2019,9,18016
14/02/2019,10,17947
14/02/2019,11,17597
14/02/2019,12,17142
14/02/2019,13,16879
14/02/2019,14,16831
14/02/2019,15,16907
14/02/2019,16,17383
14/02/2019,17,17773
14/02/2019,18,18271
14/02/2019,19,18620
14/02/2019,20,18539
14/02/2019,21,18151
14/02/2019,22,17551
14/02/2019,23,16660
14/02/2019,24,15759
15/02/2019,1,14899
15/02/2019,2,14267
15/02/2019,3,14001
15/02/2019,4,13942
15/02/2019,5,14071
15/02/2019,6,14407
15/02/2019,7,15535
15/02/2019,8,16910
15/02/2019,9,17344
15/02/2019,10,17402
15/02/2019,11,17354
15/02/2019,12,17275
15/02/2019,13,17188
15/02/2019,14,16780
15/02/2019,15,16450
15/02/2019,16,16708
15/02/2019,17,17285
15/02/2019,18,17982
15/02/2019,19,18436
15/02/2019,20,18339
15/02/2019,21,18064
15/02/2019,22,17554
15/02/2019,23,16704
15/02/2019,24,15644
16/02/2019,1,14877
16/02/2019,2,14469
16/02/2019,3,14243
16/02/2019,4,14404
16/02/2019,5,14322
16/02/2019,6,14544
16/02/2019,7,14944
16/02/2019,8,15663
16/02/2019,9,16003
16/02/2019,10,16136
16/02/2019,11,16153
16/02/2019,12,16156
16/02/2019,13,15815
16/02/2019,14,15395
16/02/2019,15,15140
16/02/2019,16,15271
16/02/2019,17,16042
16/02/2019,18,17297
16/02/2019,19,17913
16/02/2019,20,17731
16/02/2019,21,17325
16/02/2019,22,16941
16/02/2019,23,16298
16/02/2019,24,15571
17/02/2019,1,15066
17/02/2019,2,14698
17/02/2019,3,14423
17/02/2019,4,14255
17/02/2019,5,14421
17/02/2019,6,14647
17/02/2019,7,15030
17/02/2019,8,15350
17/02/2019,9,15456
17/02/2019,10,15536
17/02/2019,11,15719
17/02/2019,12,15633
17/02/2019,13,15782
17/02/2019,14,15990
17/02/2019,15,16085
17/02/2019,16,16229
17/02/2019,17,16783
17/02/2019,18,17653
17/02/2019,19,17977
17/02/2019,20,17658
17/02/2019,21,17312
17/02/2019,22,16905
17/02/2019,23,16307
17/02/2019,24,15687
18/02/2019,1,15005
18/02/2019,2,14682
18/02/2019,3,14564
18/02/2019,4,14544
18/02/2019,5,14752
18/02/2019,6,14985
18/02/2019,7,15521
18/02/2019,8,15799
18/02/2019,9,16276
18/02/2019,10,16677
18/02/2019,11,16772
18/02/2019,12,16492
18/02/2019,13,15992
18/02/2019,14,15383
18/02/2019,15,15165
18/02/2019,16,15409
18/02/2019,17,16266
18/02/2019,18,17541
18/02/2019,19,18410
18/02/2019,20,18547
18/02/2019,21,18147
18/02/2019,22,17602
18/02/2019,23,16852
18/02/2019,24,16001
19/02/2019,1,15661
19/02/2019,2,15445
19/02/2019,3,15373
19/02/2019,4,15472
19/02/2019,5,15690
19/02/2019,6,16281
19/02/2019,7,17599
19/02/2019,8,18781
19/02/2019,9,18762
19/02/2019,10,18287
19/02/2019,11,17895
19/02/2019,12,17500
19/02/2019,13,17095
19/02/2019,14,16963
19/02/2019,15,16865
19/02/2019,16,17186
19/02/2019,17,17963
19/02/2019,18,18944
19/02/2019,19,19615
19/02/2019,20,19758
19/02/2019,21,19439
19/02/2019,22,18721
19/02/2019,23,17744
19/02/2019,24,16673
20/02/2019,1,16028
20/02/2019,2,15658
20/02/2019,3,15474
20/02/2019,4,15403
20/02/2019,5,15393
20/02/2019,6,15802
20/02/2019,7,17113
20/02/2019,8,18090
20/02/2019,9,18329
20/02/2019,10,18476
20/02/2019,11,18355
20/02/2019,12,18127
20/02/2019,13,17627
20/02/2019,14,17542
20/02/2019,15,17678
20/02/2019,16,17981
20/02/2019,17,18449
20/02/2019,18,19287
20/02/2019,19,19452
20/02/2019,20,19195
20/02/2019,21,18917
20/02/2019,22,18364
20/02/2019,23,17046
20/02/2019,24,15769
21/02/2019,1,15021
21/02/2019,2,14873
21/02/2019,3,14520
21/02/2019,4,14364
21/02/2019,5,14335
21/02/2019,6,15016
21/02/2019,7,16112
21/02/2019,8,17174
21/02/2019,9,17331
21/02/2019,10,17465
21/02/2019,11,17425
21/02/2019,12,17232
21/02/2019,13,16794
21/02/2019,14,16710
21/02/2019,15,16478
21/02/2019,16,16723
21/02/2019,17,17291
21/02/2019,18,18000
21/02/2019,19,18487
21/02/2019,20,18679
21/02/2019,21,18280
21/02/2019,22,17711
21/02/2019,23,16761
21/02/2019,24,15772
22/02/2019,1,14967
22/02/2019,2,14568
22/02/2019,3,14442
22/02/2019,4,14423
22/02/2019,5,14478
22/02/2019,6,15014
22/02/2019,7,16305
22/02/2019,8,17405
22/02/2019,9,17469
22/02/2019,10,17106
22/02/2019,11,16836
22/02/2019,12,16649
22/02/2019,13,16518
22/02/2019,14,16506
22/02/2019,15,16575
22/02/2019,16,16589
22/02/2019,17,17064
22/02/2019,18,17723
22/02/2019,19,18227
22/02/2019,20,18280
22/02/2019,21,17956
22/02/2019,22,17382
22/02/2019,23,16491
22/02/2019,24,15495
23/02/2019,1,14749
23/02/2019,2,14331
23/02/2019,3,13931
23/02/2019,4,13880
23/02/2019,5,13872
23/02/2019,6,14081
23/02/2019,7,14680
23/02/2019,8,15214
23/02/2019,9,15757
23/02/2019,10,16037
23/02/2019,11,15942
23/02/2019,12,15706
23/02/2019,13,15205
23/02/2019,14,14869
23/02/2019,15,14532
23/02/2019,16,14734
23/02/2019,17,15616
23/02/2019,18,16597
23/02/2019,19,17038
23/02/2019,20,16773
23/02/2019,21,16379
23/02/2019,22,15847
23/02/2019,23,14950
23/02/2019,24,14224
24/02/2019,1,13619
24/02/2019,2,13388
24/02/2019,3,13187
24/02/2019,4,13068
24/02/2019,5,13041
24/02/2019,6,13090
24/02/2019,7,13640
24/02/2019,8,14418
24/02/2019,9,14900
24/02/2019,10,15213
24/02/2019,11,15394
24/02/2019,12,15758
24/02/2019,13,16101
24/02/2019,14,16134
24/02/2019,15,16248
24/02/2019,16,16535
24/02/2019,17,17064
24/02/2019,18,17658
24/02/2019,19,17796
24/02/2019,20,17535
24/02/2019,21,17259
24/02/2019,22,16658
24/02/2019,23,15773
24/02/2019,24,14989
25/02/2019,1,14385
25/02/2019,2,13901
25/02/2019,3,13793
25/02/2019,4,13894
25/02/2019,5,14107
25/02/2019,6,14677
25/02/2019,7,16002
25/02/2019,8,17081
25/02/2019,9,17303
25/02/2019,10,17455
25/02/2019,11,17506
25/02/2019,12,17366
25/02/2019,13,17277
25/02/2019,14,17274
25/02/2019,15,17226
25/02/2019,16,17449
25/02/2019,17,18146
25/02/2019,18,19088
25/02/2019,19,19438
25/02/2019,20,19505
25/02/2019,21,19242
25/02/2019,22,18579
25/02/2019,23,17353
25/02/2019,24,16312
26/02/2019,1,15757
26/02/2019,2,15303
26/02/2019,3,15284
26/02/2019,4,15269
26/02/2019,5,15391
26/02/2019,6,16007
26/02/2019,7,17354
26/02/2019,8,18397
26/02/2019,9,18350
26/02/2019,10,17794
26/02/2019,11,17445
26/02/2019,12,17392
26/02/2019,13,17220
26/02/2019,14,17065
26/02/2019,15,17023
26/02/2019,16,17261
26/02/2019,17,18470
26/02/2019,18,19401
26/02/2019,19,19879
26/02/2019,20,19945
26/02/2019,21,19661
26/02/2019,22,19018
26/02/2019,23,17882
26/02/2019,24,16956
27/02/2019,1,16318
27/02/2019,2,15941
27/02/2019,3,15567
27/02/2019,4,15361
27/02/2019,5,15642
27/02/2019,6,16385
27/02/2019,7,17693
27/02/2019,8,18678
27/02/2019,9,18772
27/02/2019,10,18927
27/02/2019,11,19174
27/02/2019,12,19132
27/02/2019,13,19364
27/02/2019,14,19421
27/02/2019,15,19311
27/02/2019,16,19240
27/02/2019,17,19500
27/02/2019,18,20009
27/02/2019,19,20230
27/02/2019,20,20378
27/02/2019,21,19885
27/02/2019,22,19093
27/02/2019,23,18083
27/02/2019,24,17143
28/02/2019,1,16416
28/02/2019,2,16034
28/02/2019,3,15917
28/02/2019,4,15882
28/02/2019,5,16079
28/02/2019,6,16694
28/02/2019,7,18107
28/02/2019,8,19057
28/02/2019,9,18838
28/02/2019,10,18406
28/02/2019,11,17843
28/02/2019,12,17520
28/02/2019,13,17150
28/02/2019,14,16913
28/02/2019,15,16753
28/02/2019,16,17192
28/02/2019,17,18016
28/02/2019,18,18970
28/02/2019,19,19496
28/02/2019,20,19608
28/02/2019,21,19198
28/02/2019,22,18575
28/02/2019,23,17518
28/02/2019,24,16582
01/03/2019,1,15847
01/03/2019,2,15445
01/03/2019,3,15257
01/03/2019,4,15340
01/03/2019,5,15581
01/03/2019,6,16201
01/03/2019,7,17413
01/03/2019,8,18166
01/03/2019,9,17717
01/03/2019,10,17107
01/03/2019,11,16745
01/03/2019,12,16584
01/03/2019,13,16376
01/03/2019,14,16169
01/03/2019,15,15955
01/03/2019,16,16208
01/03/2019,17,16885
01/03/2019,18,17832
01/03/2019,19,18374
01/03/2019,20,18526
01/03/2019,21,18263
01/03/2019,22,17636
01/03/2019,23,16602
01/03/2019,24,15630
02/03/2019,1,14896
02/03/2019,2,14556
02/03/2019,3,14383
02/03/2019,4,14322
02/03/2019,5,14369
02/03/2019,6,14608
02/03/2019,7,15195
02/03/2019,8,15783
02/03/2019,9,16247
02/03/2019,10,16701
02/03/2019,11,17040
02/03/2019,12,17222
02/03/2019,13,17046
02/03/2019,14,16588
02/03/2019,15,16258
02/03/2019,16,16554
02/03/2019,17,16719
02/03/2019,18,17149
02/03/2019,19,17704
02/03/2019,20,17617
02/03/2019,21,17245
02/03/2019,22,16733
02/03/2019,23,16035
02/03/2019,24,15352
03/03/2019,1,14831
03/03/2019,2,14445
03/03/2019,3,14101
03/03/2019,4,13983
03/03/2019,5,14037
03/03/2019,6,14200
03/03/2019,7,14803
03/03/2019,8,15043
03/03/2019,9,15393
03/03/2019,10,15426
03/03/2019,11,15353
03/03/2019,12,15269
03/03/2019,13,15335
03/03/2019,14,15625
03/03/2019,15,15641
03/03/2019,16,16200
03/03/2019,17,16978
03/03/2019,18,17726
03/03/2019,19,18456
03/03/2019,20,17998
03/03/2019,21,17775
03/03/2019,22,17162
03/03/2019,23,16428
03/03/2019,24,15891
04/03/2019,1,15069
04/03/2019,2,14644
04/03/2019,3,14683
04/03/2019,4,14852
04/03/2019,5,15322
04/03/2019,6,15861
04/03/2019,7,17129
04/03/2019,8,18219
04/03/2019,9,18306
04/03/2019,10,17959
04/03/2019,11,17501
04/03/2019,12,17016
04/03/2019,13,16711
04/03/2019,14,16645
04/03/2019,15,16795
04/03/2019,16,17201
04/03/2019,17,17868
04/03/2019,18,18792
04/03/2019,19,19407
04/03/2019,20,19630
04/03/2019,21,19124
04/03/2019,22,18528
04/03/2019,23,17540
04/03/2019,24,16746
05/03/2019,1,16050
05/03/2019,2,15704
05/03/2019,3,15497
05/03/2019,4,15404
05/03/2019,5,15654
05/03/2019,6,16302
05/03/2019,7,17314
05/03/2019,8,18210
05/03/2019,9,18352
05/03/2019,10,18066
05/03/2019,11,17624
05/03/2019,12,17454
05/03/2019,13,17356
05/03/2019,14,17440
05/03/2019,15,17654
05/03/2019,16,18054
05/03/2019,17,18675
05/03/2019,18,19225
05/03/2019,19,19891
05/03/2019,20,20263
05/03/2019,21,19864
05/03/2019,22,19065
05/03/2019,23,17983
05/03/2019,24,16863
06/03/2019,1,16131
06/03/2019,2,15936
06/03/2019,3,15782
06/03/2019,4,15781
06/03/2019,5,16011
06/03/2019,6,16589
06/03/2019,7,17933
06/03/2019,8,18822
06/03/2019,9,18800
06/03/2019,10,18091
06/03/2019,11,17506
06/03/2019,12,17367
06/03/2019,13,17204
06/03/2019,14,17235
06/03/2019,15,17284
06/03/2019,16,17481
06/03/2019,17,18180
06/03/2019,18,19044
06/03/2019,19,19944
06/03/2019,20,20168
06/03/2019,21,19761
06/03/2019,22,19027
06/03/2019,23,17925
06/03/2019,24,16820
07/03/2019,1,16049
07/03/2019,2,15692
07/03/2019,3,15683
07/03/2019,4,15709
07/03/2019,5,15749
07/03/2019,6,16432
07/03/2019,7,17765
07/03/2019,8,18725
07/03/2019,9,18429
07/03/2019,10,17891
07/03/2019,11,17356
07/03/2019,12,17050
07/03/2019,13,16872
07/03/2019,14,16892
07/03/2019,15,16834
07/03/2019,16,17012
07/03/2019,17,17974
07/03/2019,18,18702
07/03/2019,19,19584
07/03/2019,20,19753
07/03/2019,21,19462
07/03/2019,22,18687
07/03/2019,23,17739
07/03/2019,24,16592
08/03/2019,1,15955
08/03/2019,2,15671
08/03/2019,3,15600
08/03/2019,4,15558
08/03/2019,5,15761
08/03/2019,6,16396
08/03/2019,7,17563
08/03/2019,8,18246
08/03/2019,9,17960
08/03/2019,10,17390
08/03/2019,11,16969
08/03/2019,12,16711
08/03/2019,13,16457
08/03/2019,14,16238
08/03/2019,15,16028
08/03/2019,16,16062
08/03/2019,17,16710
08/03/2019,18,17493
08/03/2019,19,18261
08/03/2019,20,18683
08/03/2019,21,18366
08/03/2019,22,17693
08/03/2019,23,16840
08/03/2019,24,15895
09/03/2019,1,15294
09/03/2019,2,14913
09/03/2019,3,14761
09/03/2019,4,14777
09/03/2019,5,14771
09/03/2019,6,15049
09/03/2019,7,15619
09/03/2019,8,15687
09/03/2019,9,15464
09/03/2019,10,15098
09/03/2019,11,14805
09/03/2019,12,14624
09/03/2019,13,14656
09/03/2019,14,14443
09/03/2019,15,14320
09/03/2019,16,14500
09/03/2019,17,15114
09/03/2019,18,16100
09/03/2019,19,17003
09/03/2019,20,16860
09/03/2019,21,16454
09/03/2019,22,15954
09/03/2019,23,15441
09/03/2019,24,14701
10/03/2019,1,14242
10/03/2019,2,13931
10/03/2019,3,13774
10/03/2019,4,13625
10/03/2019,5,13507
10/03/2019,6,13673
10/03/2019,7,14048
10/03/2019,8,14794
10/03/2019,9,15326
10/03/2019,10,15782
10/03/2019,11,16097
10/03/2019,12,16240
10/03/2019,13,16288
10/03/2019,14,16282
10/03/2019,15,16454
10/03/2019,16,16841
10/03/2019,17,17111
10/03/2019,18,17111
10/03/2019,19,17256
10/03/2019,20,16759
10/03/2019,21,16241
10/03/2019,22,15592
10/03/2019,23,14813
10/03/2019,24,14215
11/03/2019,1,13803
11/03/2019,2,13652
11/03/2019,3,13602
11/03/2019,4,13725
11/03/2019,5,14351
11/03/2019,6,15393
11/03/2019,7,16302
11/03/2019,8,16953
11/03/2019,9,17125
11/03/2019,10,16998
11/03/2019,11,17083
11/03/2019,12,16924
11/03/2019,13,16856
11/03/2019,14,16725
11/03/2019,15,16603
11/03/2019,16,16879
11/03/2019,17,17416
11/03/2019,18,17594
11/03/2019,19,18132
11/03/2019,20,18295
11/03/2019,21,17415
11/03/2019,22,16450
11/03/2019,23,15492
11/03/2019,24,14691
12/03/2019,1,14249
12/03/2019,2,14115
12/03/2019,3,14033
12/03/2019,4,14073
12/03/2019,5,14663
12/03/2019,6,15794
12/03/2019,7,17202
12/03/2019,8,17505
12/03/2019,9,17057
12/03/2019,10,16384
12/03/2019,11,15788
12/03/2019,12,15431
12/03/2019,13,15032
12/03/2019,14,14727
12/03/2019,15,14830
12/03/2019,16,14959
12/03/2019,17,15655
12/03/2019,18,16258
12/03/2019,19,17067
12/03/2019,20,17519
12/03/2019,21,16935
12/03/2019,22,15978
12/03/2019,23,15054
12/03/2019,24,14348
13/03/2019,1,13969
13/03/2019,2,13717
13/03/2019,3,13658
13/03/2019,4,13703
13/03/2019,5,14430
13/03/2019,6,15651
13/03/2019,7,16684
13/03/2019,8,16979
13/03/2019,9,16926
13/03/2019,10,17044
13/03/2019,11,17103
13/03/2019,12,16944
13/03/2019,13,16919
13/03/2019,14,16822
13/03/2019,15,16937
13/03/2019,16,17261
13/03/2019,17,17445
13/03/2019,18,17413
13/03/2019,19,17815
13/03/2019,20,17685
13/03/2019,21,16990
13/03/2019,22,15967
13/03/2019,23,14915
13/03/2019,24,14105
14/03/2019,1,13640
14/03/2019,2,13369
14/03/2019,3,13297
14/03/2019,4,13311
14/03/2019,5,13888
14/03/2019,6,14918
14/03/2019,7,16020
14/03/2019,8,16342
14/03/2019,9,16266
14/03/2019,10,16070
14/03/2019,11,16060
14/03/2019,12,15981
14/03/2019,13,16111
14/03/2019,14,16137
14/03/2019,15,16328
14/03/2019,16,16327
14/03/2019,17,16449
14/03/2019,18,16629
14/03/2019,19,17115
14/03/2019,20,16936
14/03/2019,21,16314
14/03/2019,22,15405
14/03/2019,23,14499
14/03/2019,24,13590
15/03/2019,1,12940
15/03/2019,2,12780
15/03/2019,3,12652
15/03/2019,4,12724
15/03/2019,5,13313
15/03/2019,6,14467
15/03/2019,7,15418
15/03/2019,8,15880
15/03/2019,9,16069
15/03/2019,10,16273
15/03/2019,11,16284
15/03/2019,12,16107
15/03/2019,13,16170
15/03/2019,14,16115
15/03/2019,15,16064
15/03/2019,16,16182
15/03/2019,17,16457
15/03/2019,18,16764
15/03/2019,19,17161
15/03/2019,20,16957
15/03/2019,21,16428
15/03/2019,22,15478
15/03/2019,23,14501
15/03/2019,24,13809
16/03/2019,1,13342
16/03/2019,2,13078
16/03/2019,3,13082
16/03/2019,4,13005
16/03/2019,5,13375
16/03/2019,6,13849
16/03/2019,7,14325
16/03/2019,8,14940
16/03/2019,9,15487
16/03/2019,10,15355
16/03/2019,11,14831
16/03/2019,12,14753
16/03/2019,13,14754
16/03/2019,14,14753
16/03/2019,15,14720
16/03/2019,16,15267
16/03/2019,17,15793
16/03/2019,18,16216
16/03/2019,19,16739
16/03/2019,20,16637
16/03/2019,21,16159
16/03/2019,22,15548
16/03/2019,23,14825
16/03/2019,24,14218
17/03/2019,1,13853
17/03/2019,2,13636
17/03/2019,3,13526
17/03/2019,4,13517
17/03/2019,5,13810
17/03/2019,6,14248
17/03/2019,7,14625
17/03/2019,8,14880
17/03/2019,9,14809
17/03/2019,10,14539
17/03/2019,11,14470
17/03/2019,12,14307
17/03/2019,13,14121
17/03/2019,14,13965
17/03/2019,15,14308
17/03/2019,16,15093
17/03/2019,17,15672
17/03/2019,18,16123
17/03/2019,19,16739
17/03/2019,20,16989
17/03/2019,21,16551
17/03/2019,22,15619
17/03/2019,23,14834
17/03/2019,24,14168
18/03/2019,1,13822
18/03/2019,2,13835
18/03/2019,3,13931
18/03/2019,4,14151
18/03/2019,5,14718
18/03/2019,6,16048
18/03/2019,7,17456
18/03/2019,8,17257
18/03/2019,9,16523
18/03/2019,10,16129
18/03/2019,11,15862
18/03/2019,12,16097
18/03/2019,13,15966
18/03/2019,14,15674
18/03/2019,15,15473
18/03/2019,16,15747
18/03/2019,17,16268
18/03/2019,18,16788
18/03/2019,19,17647
18/03/2019,20,17951
18/03/2019,21,17193
18/03/2019,22,16115
18/03/2019,23,15086
18/03/2019,24,14384
19/03/2019,1,14142
19/03/2019,2,14073
19/03/2019,3,14057
19/03/2019,4,14229
19/03/2019,5,14715
19/03/2019,6,16055
19/03/2019,7,17453
19/03/2019,8,17275
19/03/2019,9,16533
19/03/2019,10,15977
19/03/2019,11,15535
19/03/2019,12,15178
19/03/2019,13,15151
19/03/2019,14,15111
19/03/2019,15,15161
19/03/2019,16,15418
19/03/2019,17,16113
19/03/2019,18,16540
19/03/2019,19,17225
19/03/2019,20,17519
19/03/2019,21,17011
19/03/2019,22,15910
19/03/2019,23,14713
19/03/2019,24,14013
20/03/2019,1,13653
20/03/2019,2,13630
20/03/2019,3,13565
